DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,RESD,RESS,SP,TEMP,TENS
1129.1316,8.5,8.4185,2.3131,0.0014419,103.1345,89.1048,0.317081,0.317909,17.5638,14.9119,42.0728,40.4287,1090.2026
1129.284,8.5,8.4475,2.3084,-0.0020792,103.1384,87.3826,0.315133,0.315716,17.4839,14.8991,41.8713,40.4287,1095.6555
1129.4364,8.5,8.4764,2.3037,-0.0056003,103.1422,85.6605,0.313184,0.313523,17.404,14.8862,41.6697,40.4287,1101.1083
1129.5888,8.5,8.4833,2.3072,-0.0060349,102.8267,86.903,0.308902,0.30919,17.4477,15.0596,41.5164,40.4287,1102.1827
1129.7412,8.5,8.4742,2.3164,-0.0042589,102.2823,90.2688,0.302947,0.303323,17.58,15.3662,41.3975,40.4287,1100.1215
1129.8936,8.5,8.4652,2.3257,-0.0024829,101.738,93.6346,0.296992,0.297456,17.7122,15.6729,41.2787,40.4287,1098.0601
1130.046,8.5,8.4642,2.3342,-0.0012914,101.1634,96.0359,0.294414,0.294875,17.6252,15.8049,41.1115,40.4287,1097.145
1130.1984,8.5,8.482,2.3408,-0.0014516,100.5188,96.206,0.299649,0.299892,17.0311,15.5332,40.8324,40.4287,1098.8815
1130.3508,8.5,8.4998,2.3474,-0.0016117,99.8742,96.3762,0.304883,0.304909,16.4371,15.2614,40.5533,40.4287,1100.6178
1130.5032,8.5,8.5167,2.3539,-0.0017657,99.2214,96.5321,0.310017,0.309834,15.8599,15.0028,40.2875,40.4287,1102.251
1130.6556,8.5,8.4951,2.3513,-0.0016293,98.1837,96.025,0.310459,0.310446,16.0682,15.355,40.6395,40.4287,1099.071
1130.808,8.5,8.4734,2.3487,-0.0014929,97.1459,95.5178,0.310902,0.311058,16.2765,15.7073,40.9916,40.4287,1095.891
1130.9604,8.5,8.4518,2.3461,-0.0013565,96.1082,95.0107,0.311344,0.31167,16.4849,16.0595,41.3436,40.4287,1092.7111
1131.1128,8.5,8.439,2.3693,-0.000353,93.7849,91.3519,0.301786,0.302118,16.5083,15.9845,41.4034,40.4287,1093.2113
1131.2652,8.5,8.4292,2.4014,0.0009549,91.0102,86.5867,0.288718,0.288998,16.4667,15.7596,41.3605,40.4287,1095.0037
1131.4176,8.5,8.4194,2.4336,0.0022628,88.2356,81.8214,0.27565,0.275878,16.4252,15.5346,41.3176,40.4287,1096.7959
1131.57,8.5,8.409,2.4938,0.004609,83.0139,76.7141,0.244254,0.244505,21.5356,20.189,41.4022,40.4287,1098.1688
1131.7224,8.5,8.3977,2.5868,0.0081774,74.9115,71.2041,0.191283,0.191646,32.7108,30.587,41.6369,40.4287,1099.0479
1131.8748,8.5,8.3865,2.6799,0.0117458,66.8091,65.694,0.138312,0.138787,43.886,40.9851,41.8715,40.4287,1099.927
1132.0272,8.5,8.3767,2.7529,0.0150495,59.9885,61.0444,0.095342,0.09591,56.7444,53.1721,42.0146,40.4287,1101.3164
1132.1796,8.5,8.3737,2.7333,0.0171347,59.0676,60.3555,0.098409,0.098981,77.3504,73.5935,41.7369,40.4287,1105.0549
1132.332,8.5,8.3707,2.7136,0.0192199,58.1467,59.6666,0.101475,0.102053,97.9565,94.0149,41.4591,40.4287,1108.7935
1132.4844,8.5,8.3677,2.694,0.0213051,57.2258,58.9776,0.104542,0.105124,118.5625,114.4363,41.1813,40.4287,1112.532
1132.6368,8.5,8.3455,2.6148,0.0165945,60.5518,61.5816,0.145665,0.145986,93.1136,89.7522,41.6268,40.4287,1108.4784
1132.7892,8.5,8.3212,2.5289,0.0111089,64.362,64.561,0.191129,0.191158,62.4128,59.9243,42.1548,40.4287,1103.5361
1132.9416,8.5,8.2968,2.4429,0.0056234,68.1722,67.5405,0.236592,0.236329,31.712,30.0965,42.6828,40.4287,1098.594
1133.094,8.5,8.2998,2.4483,0.0048794,68.4366,69.0248,0.237845,0.237552,22.392,21.5287,43.1343,40.4287,1098.9421
1133.2464,8.5,8.3197,2.5106,0.0070813,66.498,69.5802,0.211629,0.211472,26.3555,26.1694,43.5384,40.4287,1102.5771
1133.3988,8.5,8.3395,2.5728,0.0092831,64.5594,70.1357,0.185414,0.185392,30.3191,30.81,43.9424,40.4287,1106.212
1133.5512,8.5,8.3699,2.5869,0.0100185,66.2573,71.883,0.179956,0.180019,30.9911,31.9016,44.2399,40.4331,1106.1743
1133.7036,8.5,8.4211,2.5061,0.0078554,75.1428,75.9862,0.215529,0.215575,25.1574,25.9783,44.3268,40.446,1098.8771
1133.856,8.5,8.4723,2.4252,0.0056922,84.0283,80.0894,0.251101,0.251131,19.3236,20.055,44.4137,40.459,1091.5798
1134.0084,8.5,8.5232,2.3505,0.0037264,92.388,84.0458,0.284746,0.284759,13.849,14.4845,44.5162,40.4734,1084.9607
1134.1608,8.5,8.5678,2.381,0.0051441,91.7331,85.4853,0.285355,0.285342,14.5294,14.962,44.8855,40.512,1089.9664
1134.3132,8.5,8.6125,2.4115,0.0065618,91.0782,86.9247,0.285964,0.285926,15.2099,15.4395,45.2547,40.5507,1094.9723
1134.4656,8.5,8.6572,2.442,0.0079795,90.4233,88.3642,0.286573,0.286509,15.8904,15.917,45.6239,40.5894,1099.978
1134.618,8.5,8.6021,2.4518,0.0144088,89.4391,85.7199,0.27258,0.272298,18.3965,18.0477,45.7654,40.6052,1103.0302
1134.7704,8.5,8.518,2.4555,0.0222991,88.3588,81.8851,0.254331,0.253775,21.4349,20.6603,45.8405,40.6145,1105.5128
1134.9228,8.5,8.4338,2.4593,0.0301895,87.2785,78.0503,0.236081,0.235252,24.4732,23.273,45.9156,40.6237,1107.9955
1135.0752,8.5,8.4327,2.4359,0.0290405,89.2359,77.0135,0.242059,0.241337,24.6615,23.3145,46.024,40.6284,1115.1521
1135.2276,8.5,8.5168,2.3846,0.018612,94.3116,78.8493,0.272908,0.272686,21.9238,20.7166,46.1665,40.6284,1127.1071
1135.38,8.5,8.6008,2.3334,0.0081834,99.3874,80.685,0.303756,0.304034,19.1862,18.1186,46.309,40.6284,1139.0621
1135.5324,8.5,8.6671,2.2943,-0.0001697,103.207,82.6977,0.327952,0.328624,17.0032,16.0459,46.4654,40.6284,1145.6349
1135.6848,8.5,8.6675,2.3001,-0.0008358,102.3742,85.3656,0.327508,0.328181,16.8746,15.9181,46.6729,40.6284,1132.2738
1135.8372,8.5,8.6678,2.3058,-0.0015018,101.5415,88.0335,0.327063,0.327738,16.746,15.7904,46.8804,40.6284,1118.9127
1135.9896,8.5,8.6682,2.3116,-0.0021679,100.7087,90.7014,0.326619,0.327295,16.6174,15.6627,47.088,40.6284,1105.5516
1136.142,8.5,8.6507,2.3093,-0.0024929,101.4179,90.7421,0.323336,0.323896,16.6842,15.4508,46.3244,40.6284,1103.7878
1136.2944,8.5,8.632,2.3063,-0.0027928,102.2399,90.5904,0.319846,0.320281,16.7652,15.2327,45.4896,40.6284,1102.8735
1136.4468,8.5,8.6132,2.3034,-0.0030927,103.062,90.4387,0.316355,0.316665,16.8463,15.0146,44.6549,40.6284,1101.9591
1136.5992,8.5,8.6186,2.3042,-0.0002498,102.8225,90.2167,0.312476,0.312714,17.1002,15.1085,43.7646,40.6284,1099.5212
1136.7516,8.5,8.637,2.3071,0.0042787,102.0137,89.9569,0.30839,0.308584,17.4467,15.3698,42.8447,40.6284,1096.2662
1136.904,8.5,8.6555,2.3099,0.0088072,101.2048,89.6971,0.304304,0.304454,17.7933,15.6311,41.9247,40.6284,1093.0114
1137.0564,8.5,8.6664,2.3141,0.0122344,100.9296,90.5439,0.303662,0.303815,17.6923,15.5108,41.2675,40.6284,1092.2699
1137.2088,8.5,8.6647,2.3204,0.0137872,101.5624,93.2741,0.308883,0.309119,16.8296,14.7409,41.0576,40.6284,1095.8068
1137.3612,8.5,8.6629,2.3268,0.01534,102.1952,96.0043,0.314104,0.314423,15.9669,13.971,40.8477,40.6284,1099.3438
1137.5136,8.5,8.6598,2.3319,0.0162378,102.8331,98.4147,0.319316,0.319714,15.1467,13.2332,40.596,40.6284,1102.1604
1137.666,8.5,8.6424,2.3247,0.0104514,103.5225,97.5605,0.324445,0.324868,14.7601,12.8227,39.9172,40.6284,1097.6255
1137.8184,8.5,8.625,2.3175,0.004665,104.2119,96.7063,0.329574,0.330023,14.3734,12.4121,39.2383,40.6284,1093.0905
1137.9708,8.5,8.6077,2.3103,-0.0011215,104.9013,95.8521,0.334703,0.335177,13.9867,12.0016,38.5595,40.6284,1088.5555
1138.1232,8.5,8.5618,2.3183,-0.0019364,104.776,96.8223,0.331735,0.3323,13.877,11.889,38.799,40.6284,1091.5803
1138.2756,8.5,8.5093,2.3298,-0.001573,104.4577,98.2249,0.326848,0.32752,13.833,11.847,39.2562,40.6284,1096.3969
1138.428,8.5,8.4568,2.3414,-0.0012096,104.1394,99.6274,0.321961,0.32274,13.789,11.805,39.7135,40.6284,1101.2135
1138.5804,8.5,8.4313,2.3494,-0.0010955,103.5563,100.6115,0.321617,0.322443,13.6898,11.6981,39.6187,40.6284,1103.0176
1138.7328,8.5,8.4301,2.3541,-0.0012048,102.7361,101.2209,0.325341,0.326161,13.5409,11.5333,39.0295,40.6284,1102.1239
1138.8852,8.5,8.4289,2.3589,-0.0013141,101.916,101.8303,0.329065,0.329879,13.3921,11.3685,38.4404,40.6284,1101.2303
1139.0376,8.5,8.4252,2.3609,-0.0014248,101.2393,101.5121,0.33336,0.334063,13.3546,11.2968,37.9442,40.6284,1100.8832
1139.19,8.5,8.4137,2.3545,-0.0015398,101.0011,98.3622,0.339395,0.33967,13.6567,11.5096,37.7319,40.6284,1102.2045
1139.3424,8.5,8.4023,2.3481,-0.0016549,100.7628,95.2123,0.34543,0.345276,13.9588,11.7225,37.5195,40.6284,1103.5258
1139.4948,8.5,8.3909,2.3417,-0.0017699,100.5245,92.0623,0.351466,0.350883,14.2609,11.9353,37.3071,40.6284,1104.847
1139.6472,8.5,8.3809,2.3417,-0.0016099,100.5447,93.9776,0.34863,0.348169,14.0524,11.7645,36.7463,40.6284,1097.4342
1139.7996,8.5,8.3709,2.342,-0.0014401,100.574,96.0718,0.345482,0.345161,13.8259,11.5801,36.1731,40.6284,1089.7128
1139.952,8.5,8.361,2.3423,-0.0012704,100.6033,98.1659,0.342334,0.342152,13.5994,11.3957,35.6,40.6284,1081.9913
1140.1044,8.5,8.3376,2.3449,-0.0011107,100.8359,99.5101,0.341165,0.341159,13.5804,11.4003,35.3049,40.6284,1082.1674
1140.2568,8.5,8.3081,2.3487,-0.0009556,101.1621,100.5094,0.340908,0.341093,13.6568,11.4919,35.1378,40.6284,1085.9742
1140.4092,8.5,8.2785,2.3524,-0.0008005,101.4883,101.5087,0.34065,0.341026,13.7332,11.5835,34.9706,40.6284,1089.7811
1140.5616,8.5,8.2752,2.3591,-0.0004705,101.0836,101.9281,0.340313,0.340807,13.8363,11.6986,34.6281,40.6284,1093.4821
1140.714,8.5,8.3104,2.3701,0.0001172,99.6015,101.4929,0.339857,0.340364,13.9785,11.8482,34.0271,40.6284,1097.0269
1140.8664,8.5,8.3457,2.3811,0.0007049,98.1194,101.0577,0.339402,0.339921,14.1207,11.9979,33.4261,40.6284,1100.5715
1141.0188,8.5,8.3892,2.3889,0.0012917,97.1024,100.7071,0.340835,0.341378,14.2469,12.1282,32.8442,40.6284,1103.162
1141.1712,8.5,8.4915,2.3729,0.0018716,99.3906,100.9578,0.355685,0.356345,14.2594,12.1208,32.3974,40.6284,1098.9712
1141.3236,8.5,8.5937,2.357,0.0024514,101.6789,101.2086,0.370535,0.371312,14.2719,12.1133,31.9506,40.6284,1094.7804
1141.476,8.5,8.696,2.341,0.0030313,103.9671,101.4594,0.385385,0.386279,14.2845,12.1058,31.5038,40.6284,1090.5896
1141.6284,8.5,8.6846,2.3377,0.0046579,104.2271,102.0787,0.380919,0.381687,14.1636,12.0385,31.2649,40.6284,1095.6136
1141.7808,8.5,8.6521,2.3368,0.0064802,104.1079,102.7669,0.372843,0.37344,14.0178,11.9601,31.0647,40.6284,1102.36
1141.9332,8.5,8.6196,2.3358,0.0083025,103.9888,103.4551,0.364767,0.365192,13.872,11.8816,30.8646,40.6284,1109.1063
1142.0856,8.5,8.611,2.3407,0.0086119,103.7144,104.5013,0.359327,0.359489,13.7618,11.8193,31.1699,40.6284,1109.5808
1142.238,8.5,8.6212,2.3502,0.0077406,103.3188,105.827,0.355944,0.355771,13.6794,11.7696,31.8696,40.6284,1105.1609
1142.3904,8.5,8.6314,2.3596,0.0068694,102.9232,107.1526,0.352561,0.352052,13.597,11.7199,32.5693,40.6284,1100.7408
1142.5428,8.5,8.6158,2.3651,0.0059974,102.6323,107.7707,0.347928,0.347309,13.6537,11.767,33.2767,40.6284,1097.4166
1142.6952,8.5,8.5342,2.3602,0.0051234,102.6098,106.5765,0.340098,0.339941,14.0666,12.0621,34.004,40.6284,1096.8979
1142.8476,8.5,8.4527,2.3553,0.0042493,102.5872,105.3824,0.332268,0.332573,14.4795,12.3572,34.7312,40.6284,1096.3794
1143.0,8.5,8.3711,2.3504,0.0033752,102.5646,104.1883,0.324438,0.325204,14.8923,12.6522,35.4584,40.6284,1095.8607
1143.1524,8.5,8.3684,2.346,0.0047732,102.6947,104.9241,0.327502,0.328157,14.2517,12.101,35.653,40.6284,1097.6533
1143.3048,8.5,8.3658,2.3416,0.0061711,102.8249,105.6599,0.330566,0.331109,13.611,11.5497,35.8476,40.6284,1099.4458
1143.4572,8.5,8.3631,2.3372,0.007569,102.955,106.3956,0.333631,0.334061,12.9703,10.9985,36.0422,40.6284,1101.2384
1143.6096,8.5,8.3509,2.338,0.0098013,102.7009,105.6064,0.33386,0.334257,13.1662,11.1363,36.2524,40.6284,1099.8923
1143.762,8.5,8.3349,2.3408,0.0123593,102.2967,104.2217,0.332981,0.333378,13.6889,11.5431,36.4687,40.6284,1097.3207
1143.9144,8.5,8.3189,2.3437,0.0149173,101.8925,102.8369,0.332102,0.332499,14.2115,11.95,36.685,40.6284,1094.7489
1144.0668,8.5,8.3275,2.3449,0.0149612,101.6578,102.2008,0.327813,0.328255,14.4719,12.1534,36.5645,40.6284,1096.5153
1144.2192,8.5,8.3675,2.3438,0.0117832,101.6402,102.524,0.319154,0.319698,14.3964,12.0961,36.0125,40.6284,1103.8405
1144.3716,8.5,8.4076,2.3428,0.0086052,101.6226,102.8472,0.310494,0.311141,14.3209,12.0388,35.4604,40.6284,1111.1656
1144.524,8.5,8.4228,2.3416,0.0065967,101.6182,103.1796,0.304727,0.305518,14.2283,11.9646,35.2116,40.6284,1116.7648
1144.6764,8.5,8.3054,2.3396,0.0108446,101.6848,103.5612,0.314434,0.315595,14.0448,11.8003,36.5845,40.6284,1113.1293
1144.8288,8.5,8.1881,2.3375,0.0150925,101.7513,103.9428,0.32414,0.325672,13.8614,11.636,37.9575,40.6284,1109.4939
1144.9812,8.5,8.0708,2.3355,0.0193403,101.8179,104.3244,0.333847,0.335748,13.6779,11.4716,39.3305,40.6284,1105.8584
1145.1336,8.5,8.0949,2.3407,0.0202075,101.9998,102.7206,0.335025,0.336712,13.4705,11.3384,40.0506,40.6554,1115.5352
1145.286,8.5,8.1389,2.347,0.020599,102.198,100.8373,0.335003,0.336394,13.2598,11.2095,40.6789,40.6861,1127.0852
1145.4384,8.5,8.1829,2.3533,0.0209904,102.3962,98.954,0.334981,0.336075,13.0491,11.0806,41.3071,40.7169,1138.6353
1145.5908,8.5,8.2085,2.3535,0.019695,102.4797,98.5184,0.331322,0.332438,13.1913,11.2282,41.6807,40.7471,1138.5
1145.7432,8.5,8.2217,2.3494,0.0172552,102.4854,99.065,0.325194,0.326551,13.5729,11.5634,41.8816,40.7768,1130.4374
1145.8956,8.5,8.2348,2.3454,0.0148154,102.491,99.6116,0.319066,0.320663,13.9545,11.8986,42.0825,40.8065,1122.3746
1146.048,8.5,8.2718,2.3396,0.0121196,102.6249,99.4931,0.314388,0.315996,14.2065,12.1207,42.0921,40.827,1117.259
1146.2004,8.5,8.3607,2.3299,0.0088673,103.0376,97.928,0.312864,0.313983,14.1765,12.0966,41.6855,40.8274,1118.5537
1146.3528,8.5,8.4496,2.3202,0.005615,103.4503,96.363,0.31134,0.31197,14.1465,12.0725,41.2789,40.8277,1119.8484
1146.5052,8.5,8.5319,2.311,0.0024733,103.8334,94.8552,0.310096,0.310265,14.1169,12.0487,40.8761,40.828,1120.9653
1146.6576,8.5,8.4283,2.3173,0.002462,103.3775,94.9674,0.316782,0.317268,14.0985,12.0348,40.5825,40.828,1117.0518
1146.81,8.5,8.3247,2.3236,0.0024508,102.9217,95.0796,0.323467,0.324271,14.0802,12.0208,40.2889,40.828,1113.1382
1146.9624,8.5,8.2212,2.3298,0.0024395,102.4658,95.1918,0.330153,0.331274,14.0618,12.0068,39.9953,40.828,1109.2246
1147.1148,8.5,8.2065,2.3387,0.0026783,100.8287,96.4862,0.330393,0.331636,13.9642,11.9409,40.1866,40.828,1113.2463
1147.2672,8.5,8.2209,2.3485,0.002999,98.8046,98.1678,0.328522,0.329824,13.8406,11.8581,40.5368,40.828,1119.8671
1147.4196,8.5,8.2353,2.3582,0.0033197,96.7806,99.8495,0.326651,0.328011,13.717,11.7753,40.887,40.828,1126.4879
1147.572,8.5,8.2422,2.3716,0.0051769,95.4323,100.5749,0.319817,0.321266,14.0683,12.0962,41.6239,40.828,1127.9867
1147.7244,8.5,8.2406,2.3891,0.00875,94.8388,100.2324,0.307441,0.309011,14.9501,12.8679,42.7927,40.828,1123.766
1147.8768,8.5,8.239,2.4065,0.012323,94.2452,99.89,0.295065,0.296756,15.8318,13.6397,43.9615,40.828,1119.5454
1148.0292,8.5,8.2383,2.4179,0.0150275,94.7018,100.2796,0.286425,0.288223,16.4083,14.1469,44.9728,40.828,1116.8398
1148.1816,8.5,8.2409,2.4037,0.0140671,99.5894,103.7578,0.293544,0.295391,15.6969,13.5382,45.3195,40.828,1120.5269
1148.334,8.5,8.2435,2.3894,0.0131068,104.4769,107.236,0.300663,0.302558,14.9855,12.9295,45.6663,40.828,1124.2137
1148.4864,8.5,8.2461,2.3752,0.0121464,109.3645,110.7141,0.307781,0.309726,14.2741,12.3207,46.013,40.828,1127.9008
1148.6388,8.5,8.2679,2.3625,0.0098078,107.082,107.6115,0.307983,0.30982,14.2059,12.2664,46.5413,40.828,1128.1578
1148.7912,8.5,8.2917,2.3499,0.0073341,104.097,103.8642,0.307506,0.309222,14.2007,12.2663,47.0875,40.828,1128.079
1148.9436,8.5,8.3154,2.3374,0.0048604,101.112,100.1168,0.307029,0.308624,14.1955,12.2662,47.6336,40.828,1128.0001
1149.096,8.5,8.2664,2.3252,0.0040835,98.9753,97.7348,0.311097,0.313025,14.5444,12.5727,47.7691,40.828,1129.1405
1149.2484,8.5,8.1746,2.3133,0.0043034,97.3372,96.1551,0.317835,0.320362,15.1014,13.0591,47.6632,40.828,1130.9972
1149.4008,8.5,8.0828,2.3014,0.0045232,95.699,94.5754,0.324573,0.3277,15.6584,13.5456,47.5574,40.828,1132.8539
1149.5532,8.5,8.0642,2.2942,0.0054682,95.48,94.2515,0.332443,0.335589,15.86,13.7052,47.4831,40.828,1132.2512
1149.7056,8.5,8.182,2.296,0.0077652,97.9074,96.2693,0.342421,0.344507,15.3988,13.2554,47.4676,40.828,1127.0626
1149.858,8.5,8.2998,2.2977,0.0100622,100.3348,98.2871,0.3524,0.353425,14.9377,12.8056,47.4521,40.828,1121.8739
1150.0104,8.5,8.4066,2.3006,0.0120524,102.4486,99.8914,0.361116,0.361161,14.5059,12.3852,47.4157,40.828,1117.365
1150.1628,8.5,8.3626,2.3194,0.0098521,100.2809,95.8494,0.352596,0.352748,14.4749,12.3662,47.0931,40.828,1122.137
1150.3152,8.5,8.3187,2.3381,0.0076518,98.1132,91.8074,0.344076,0.344335,14.444,12.3473,46.7706,40.828,1126.9088
1150.4676,8.5,8.2747,2.3568,0.0054515,95.9455,87.7655,0.335556,0.335923,14.413,12.3283,46.448,40.828,1131.6808
1150.62,8.5,8.3057,2.3787,0.0058533,92.6546,88.9204,0.312587,0.312812,15.194,13.0197,45.9211,40.828,1129.2113
1150.7724,8.5,8.3569,2.4015,0.0069578,89.0605,91.4784,0.285716,0.285732,16.1942,13.9031,45.339,40.828,1124.7866
1150.9248,8.5,8.4081,2.4242,0.0080622,85.4663,94.0365,0.258846,0.258653,17.1943,14.7864,44.7568,40.828,1120.3621
1151.0772,8.5,8.3822,2.4162,0.0075,86.6669,95.3956,0.257237,0.257487,16.9841,14.6676,44.108,40.828,1118.2141
1151.2296,8.5,8.2811,2.3782,0.0053142,92.5379,95.5869,0.280236,0.281562,15.5948,13.5729,43.394,40.828,1118.2841
1151.382,8.5,8.18,2.3403,0.0031285,98.409,95.7783,0.303235,0.305638,14.2054,12.4781,42.6801,40.828,1118.354
1151.5344,8.5,8.1135,2.3108,0.0017882,102.9081,96.2073,0.321241,0.324363,13.1168,11.636,42.0409,40.828,1117.8429
1151.6868,8.5,8.1654,2.3106,0.0033479,102.7009,97.4519,0.322123,0.324738,13.0598,11.6605,41.6581,40.828,1115.3386
1151.8392,8.5,8.2174,2.3103,0.0049076,102.4936,98.6965,0.323005,0.325113,13.0028,11.6851,41.2753,40.828,1112.8344
1151.9916,8.5,8.2693,2.31,0.0064673,102.2864,99.9411,0.323887,0.325487,12.9457,11.7096,40.8925,40.828,1110.3301
1152.144,8.5,8.2481,2.3186,0.0084267,102.1696,99.5824,0.318133,0.320035,13.1252,11.7602,40.6578,40.828,1111.0215
1152.2964,8.5,8.2226,2.3276,0.0104095,102.0581,99.1302,0.311993,0.314243,13.3185,11.8122,40.4318,40.828,1111.8994
1152.4488,8.5,8.197,2.3367,0.0123922,101.9466,98.678,0.305852,0.308451,13.5118,11.8643,40.2058,40.828,1112.7773
1152.6012,8.5,8.1723,2.3416,0.0153871,101.8739,97.4111,0.308726,0.311314,13.7,11.9689,40.0659,40.828,1109.2188
1152.7536,8.5,8.148,2.3444,0.0188941,101.8208,95.732,0.31616,0.318556,13.8856,12.1002,39.9694,40.828,1103.4156
1152.906,8.5,8.1236,2.3472,0.0224011,101.7676,94.053,0.323594,0.325798,14.0712,12.2315,39.873,40.828,1097.6125
1153.0584,8.5,8.1164,2.3509,0.023834,101.8038,94.3251,0.333205,0.334906,13.9864,12.1542,39.7786,40.828,1096.2188
1153.2108,8.5,8.1368,2.3564,0.0219287,101.9837,97.7378,0.346321,0.347016,13.4665,11.7411,39.6873,40.828,1101.922
1153.3632,8.5,8.1572,2.3618,0.0200233,102.1637,101.1505,0.359436,0.359127,12.9466,11.3281,39.5961,40.828,1107.6251
1153.5156,8.5,8.17,2.3662,0.0190093,102.3529,103.8245,0.370806,0.369744,12.4712,10.9469,39.4966,40.828,1112.8213
1153.668,8.5,8.1173,2.3619,0.0258125,102.6243,100.0215,0.366873,0.367263,12.3863,10.845,39.3242,40.828,1113.5706
1153.8204,8.5,8.0646,2.3577,0.0326158,102.8956,96.2184,0.36294,0.364782,12.3015,10.743,39.1518,40.828,1114.3198
1153.9728,8.5,8.0118,2.3535,0.039419,103.1669,92.4154,0.359007,0.362301,12.2166,10.6411,38.9795,40.828,1115.0691
1154.1252,8.5,8.0327,2.3515,0.0348003,103.0059,94.218,0.351801,0.354875,12.1938,10.5731,38.5412,40.828,1108.7529
1154.2776,8.5,8.0695,2.3501,0.0277002,102.7509,97.2385,0.343883,0.346374,12.1844,10.5125,38.0452,40.828,1100.9016
1154.43,8.5,8.1064,2.3486,0.0206001,102.4959,100.259,0.335966,0.337873,12.175,10.4519,37.5491,40.828,1093.0504
1154.5824,8.5,8.0817,2.3488,0.0253982,102.4916,100.86,0.328895,0.331243,12.1682,10.3921,37.1534,40.828,1094.8624
1154.7348,8.5,8.0047,2.3504,0.040304,102.7003,99.4056,0.322542,0.326202,12.1634,10.333,36.8429,40.828,1104.8833
1154.8872,8.5,7.9278,2.352,0.0552099,102.909,97.9511,0.316189,0.321161,12.1587,10.2739,36.5324,40.828,1114.9043
1155.0396,8.5,7.8679,2.3541,0.0686359,103.0027,97.2367,0.310936,0.31695,12.1304,10.213,36.1001,40.828,1120.1417
1155.192,8.5,7.8567,2.3578,0.0778466,102.7687,98.6303,0.308813,0.315104,12.0351,10.1467,35.3213,40.828,1111.7531
1155.3444,8.5,7.8455,2.3614,0.0870574,102.5347,100.0238,0.306691,0.313258,11.9398,10.0804,34.5425,40.828,1103.3644
1155.4968,8.5,7.8343,2.3651,0.0962681,102.3007,101.4174,0.304568,0.311411,11.8444,10.0141,33.7637,40.828,1094.9757
1155.6492,8.5,7.801,2.3623,0.0990509,102.736,99.9407,0.312847,0.320331,11.8099,9.987,33.373,40.828,1097.1399
1155.8016,8.5,7.7673,2.3593,0.1016958,103.1858,98.4025,0.321349,0.329482,11.7766,9.9608,32.9906,40.828,1099.5305
1155.954,8.5,7.7336,2.3563,0.1043407,103.6355,96.8643,0.329851,0.338633,11.7433,9.9345,32.6082,40.828,1101.9211
1156.1064,8.5,7.7426,2.3621,0.1057777,103.5284,96.0877,0.337343,0.345941,11.7243,9.9308,32.3553,40.828,1100.3107
1156.2588,8.5,7.7701,2.3717,0.1066925,103.1805,95.6403,0.344399,0.352453,11.7113,9.9368,32.1584,40.828,1096.9703
1156.4112,8.5,7.7976,2.3814,0.1076073,102.8327,95.1929,0.351454,0.358964,11.6984,9.9428,31.9616,40.828,1093.63
1156.5636,8.5,7.8185,2.3884,0.104419,102.5928,95.6952,0.350664,0.357693,11.6465,9.9188,32.1253,40.828,1095.4437
1156.716,8.5,7.8301,2.3918,0.0955017,102.5034,97.5234,0.338917,0.345554,11.5403,9.8527,32.7926,40.828,1104.4534
1156.8684,8.5,7.8417,2.3952,0.0865845,102.414,99.3515,0.327171,0.333415,11.4341,9.7867,33.46,40.828,1113.4631
1157.0208,8.5,7.855,2.3969,0.0775455,102.3469,100.828,0.318066,0.323923,11.3479,9.7326,34.0532,40.828,1121.0941
1157.1732,8.5,7.8783,2.3874,0.0677369,102.4206,100.0795,0.325675,0.331178,11.3891,9.7541,34.178,40.828,1120.0022
1157.3256,8.5,7.9017,2.3779,0.0579283,102.4942,99.3309,0.333284,0.338434,11.4302,9.7757,34.3027,40.828,1118.9103
1157.478,8.5,7.9251,2.3684,0.0481196,102.5678,98.5823,0.340893,0.34569,11.4713,9.7972,34.4275,40.828,1117.8184
1157.6304,8.5,7.9799,2.3634,0.0399394,102.5758,98.7785,0.336554,0.340686,11.4761,9.7954,34.2066,40.828,1117.5559
1157.7828,8.5,8.04,2.359,0.0320339,102.5727,99.1342,0.330199,0.333613,11.4748,9.7896,33.9274,40.828,1117.4335
1157.9352,8.5,8.1,2.3547,0.0241283,102.5695,99.4898,0.323844,0.326541,11.4734,9.7838,33.6482,40.828,1117.311
1158.0876,8.5,8.1036,2.3519,0.024557,102.1641,98.4893,0.319258,0.321974,11.6446,9.9177,33.2539,40.828,1119.5791
1158.24,8.5,8.0652,2.3502,0.0311508,101.461,96.4857,0.315981,0.319261,11.9434,10.1548,32.7744,40.828,1123.6156
1158.3924,8.5,8.0269,2.3485,0.0377445,100.7579,94.4821,0.312703,0.316548,12.2422,10.3919,32.2949,40.828,1127.6521
1158.5448,8.5,7.9975,2.349,0.044297,100.332,94.0522,0.310859,0.315163,12.4308,10.5399,32.0327,40.828,1128.3408
1158.6972,8.5,7.9894,2.3551,0.0507505,100.5717,97.4021,0.312457,0.316968,12.3546,10.4736,32.2926,40.828,1120.9884
1158.8496,8.5,7.9812,2.3612,0.057204,100.8114,100.7521,0.314055,0.318772,12.2784,10.4073,32.5525,40.828,1113.6361
1159.002,8.5,7.9728,2.3672,0.0635489,101.0544,104.0468,0.31563,0.320555,12.2005,10.34,32.8125,40.828,1106.4558
