DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DRHO,DTC
1588.5,8.5,8.256,106.6,107.251,17.242,21.945,24.334,2.303,0.376,2.983,0.077,109.636
1588.6,8.5,8.25,108.94,107.023,17.078,21.739,24.108,2.275,0.386,2.92,0.072,112.251
1588.7,8.5,8.246,110.334,106.835,17.217,21.936,24.335,2.252,0.396,2.906,0.067,113.796
1588.8,8.5,8.247,109.44,106.753,19.602,25.088,27.885,2.24,0.4,2.891,0.062,114.221
1588.9,8.5,8.257,109.339,106.692,20.972,26.886,29.906,2.235,0.401,2.913,0.059,113.784
1589.0,8.5,8.284,108.043,106.71,19.83,25.456,28.332,2.234,0.4,2.931,0.057,112.956
1589.1,8.5,8.321,107.507,106.729,17.45,22.341,24.837,2.236,0.4,2.948,0.058,112.108
1589.2,8.5,8.35,107.143,106.689,17.293,22.102,24.552,2.238,0.403,2.93,0.063,111.301
1589.3,8.5,8.363,107.506,106.674,18.493,23.508,26.053,2.241,0.403,2.917,0.068,110.557
1589.4,8.5,8.363,107.439,106.695,19.391,24.535,27.138,2.244,0.4,2.891,0.072,109.962
1589.5,8.5,8.364,107.095,106.719,17.831,22.443,24.768,2.247,0.389,2.871,0.073,109.647
1589.6,8.5,8.365,106.644,106.85,17.591,22.083,24.344,2.25,0.379,2.843,0.071,109.57
1589.7,8.5,8.366,105.986,107.008,18.879,23.647,26.043,2.253,0.367,2.841,0.067,109.684
1589.8,8.5,8.366,104.738,107.2,18.402,23.054,25.391,2.259,0.366,2.849,0.066,109.925
1589.9,8.5,8.37,104.284,107.43,17.725,22.252,24.53,2.262,0.371,2.865,0.067,110.191
1590.0,8.5,8.38,104.489,107.704,17.967,22.643,25.003,2.268,0.38,2.87,0.071,110.269
1590.1,8.5,8.395,103.838,107.923,16.039,20.325,22.496,2.267,0.383,2.893,0.074,110.107
1590.2,8.5,8.412,103.824,108.187,15.622,19.945,22.146,2.268,0.381,2.913,0.076,109.74
1590.3,8.5,8.424,104.7,108.433,18.76,24.148,26.907,2.265,0.375,2.93,0.075,109.256
1590.4,8.5,8.425,106.882,108.685,20.248,26.217,29.287,2.27,0.372,2.93,0.077,108.765
1590.5,8.5,8.405,107.483,108.859,18.13,23.51,26.279,2.277,0.37,2.934,0.08,108.469
1590.6,8.5,8.367,109.595,109.077,16.666,21.496,23.973,2.285,0.372,2.909,0.086,108.534
1590.7,8.5,8.328,109.757,109.366,18.134,23.109,25.639,2.286,0.374,2.872,0.09,108.905
1590.8,8.5,8.304,110.751,109.7,18.837,23.671,26.105,2.279,0.371,2.84,0.091,109.496
1590.9,8.5,8.296,108.363,110.108,17.867,22.205,24.373,2.268,0.362,2.833,0.087,110.138
1591.0,8.5,8.296,107.685,110.548,17.521,21.679,23.75,2.254,0.353,2.837,0.08,110.696
1591.1,8.5,8.296,105.702,110.907,18.391,22.81,25.015,2.244,0.348,2.855,0.072,110.975
1591.2,8.5,8.296,104.515,111.189,19.333,24.186,26.623,2.24,0.347,2.876,0.067,110.98
1591.3,8.5,8.295,102.507,111.423,20.235,25.582,28.287,2.241,0.346,2.887,0.067,110.849
1591.4,8.5,8.281,103.466,111.542,18.316,23.355,25.918,2.243,0.346,2.895,0.069,110.737
1591.5,8.5,8.254,105.775,111.636,17.545,22.506,25.041,2.246,0.344,2.898,0.072,110.574
1591.6,8.5,8.224,109.745,111.758,18.157,23.408,26.1,2.251,0.342,2.904,0.076,110.257
1591.7,8.5,8.203,113.002,111.906,16.918,21.898,24.458,2.257,0.342,2.922,0.079,109.653
1591.8,8.5,8.193,114.638,111.992,16.502,21.45,24.001,2.264,0.345,2.957,0.079,108.907
1591.9,8.5,8.185,114.161,111.955,18.538,24.223,27.165,2.269,0.35,2.992,0.077,108.013
1592.0,8.5,8.183,111.882,111.976,21.655,28.447,31.975,2.27,0.356,3.014,0.074,107.361
1592.1,8.5,8.189,109.592,112.061,18.509,24.406,27.478,2.266,0.361,3.039,0.073,107.081
1592.2,8.5,8.204,108.725,112.046,16.149,21.346,24.057,2.261,0.367,3.058,0.075,107.446
1592.3,8.5,8.219,108.421,112.034,16.481,21.796,24.569,2.259,0.371,3.055,0.083,108.08
1592.4,8.5,8.228,107.749,112.113,18.931,24.991,28.15,2.26,0.375,3.019,0.094,108.849
1592.5,8.5,8.24,106.71,112.058,18.377,24.168,27.179,2.26,0.375,2.977,0.102,109.446
1592.6,8.5,8.262,104.921,111.779,18.214,23.848,26.768,2.255,0.373,2.938,0.103,109.821
1592.7,8.5,8.286,103.23,111.542,17.527,22.862,25.62,2.253,0.369,2.901,0.1,109.893
1592.8,8.5,8.301,101.891,111.305,17.343,22.558,25.249,2.251,0.363,2.884,0.094,109.706
1592.9,8.5,8.304,103.48,111.168,17.802,23.14,25.892,2.252,0.36,2.899,0.087,109.415
1593.0,8.5,8.304,106.756,110.925,19.51,25.378,28.405,2.256,0.36,2.95,0.08,109.033
1593.1,8.5,8.31,109.064,110.734,19.563,25.475,28.527,2.266,0.366,2.976,0.078,108.714
1593.2,8.5,8.327,108.292,110.433,17.255,22.508,25.224,2.271,0.376,2.968,0.076,108.444
1593.3,8.5,8.347,106.967,109.968,16.541,21.653,24.302,2.271,0.388,2.935,0.073,108.322
1593.4,8.5,8.362,104.96,109.044,16.506,21.72,24.431,2.268,0.395,2.914,0.07,108.217
1593.5,8.5,8.366,103.195,108.087,17.7,23.398,26.37,2.268,0.394,2.891,0.071,108.202
1593.6,8.5,8.366,103.03,107.133,18.874,25.044,28.272,2.266,0.386,2.888,0.074,108.182
1593.7,8.5,8.366,104.987,106.291,17.936,23.821,26.902,2.264,0.373,2.886,0.079,108.226
1593.8,8.5,8.367,106.39,105.641,16.524,21.914,24.732,2.26,0.36,2.895,0.085,108.247
1593.9,8.5,8.369,105.37,105.379,15.993,21.129,23.808,2.256,0.351,2.878,0.09,108.288
1594.0,8.5,8.38,103.176,105.249,15.545,20.525,23.121,2.248,0.35,2.858,0.091,108.259
1594.1,8.5,8.407,100.679,105.215,17.356,22.974,25.907,2.244,0.352,2.841,0.093,108.13
1594.2,8.5,8.457,99.267,105.158,17.416,23.192,26.22,2.247,0.357,2.858,0.095,107.875
1594.3,8.5,8.521,98.36,105.063,16.601,22.243,25.214,2.256,0.364,2.881,0.098,107.606
1594.4,8.5,8.582,99.401,104.969,16.198,21.791,24.745,2.264,0.372,2.911,0.1,107.458
1594.5,8.5,8.626,100.18,104.927,16.559,22.271,25.288,2.27,0.378,2.918,0.101,107.528
1594.6,8.5,8.622,102.061,104.896,17.272,23.147,26.242,2.273,0.378,2.914,0.1,107.822
1594.7,8.5,8.567,104.666,104.875,16.204,21.581,24.402,2.273,0.377,2.901,0.094,108.218
1594.8,8.5,8.496,107.857,104.823,15.237,20.16,22.73,2.271,0.376,2.905,0.087,108.564
1594.9,8.5,8.448,109.935,104.793,15.532,20.472,23.044,2.272,0.375,2.923,0.081,108.724
1595.0,8.5,8.442,111.83,104.766,15.598,20.558,23.141,2.276,0.375,2.938,0.078,108.678
1595.1,8.5,8.451,111.873,104.702,15.844,20.934,23.59,2.279,0.376,2.93,0.076,108.475
1595.2,8.5,8.467,110.265,104.629,14.556,19.288,21.761,2.279,0.374,2.916,0.073,108.202
1595.3,8.5,8.481,107.072,104.598,13.287,17.646,19.927,2.276,0.367,2.896,0.069,107.902
1595.4,8.5,8.484,105.888,104.48,13.124,17.428,19.68,2.271,0.354,2.872,0.067,107.661
1595.5,8.5,8.47,106.232,104.276,14.252,18.813,21.19,2.267,0.34,2.864,0.065,107.476
1595.6,8.5,8.448,107.041,104.143,15.956,20.88,23.431,2.269,0.328,2.873,0.066,107.433
1595.7,8.5,8.431,106.691,104.07,16.52,21.422,23.945,2.271,0.322,2.878,0.066,107.508
1595.8,8.5,8.428,107.13,103.963,15.451,19.907,22.191,2.275,0.323,2.86,0.067,107.712
1595.9,8.5,8.439,106.502,103.899,13.858,17.799,19.814,2.277,0.332,2.83,0.067,107.933
1596.0,8.5,8.453,106.523,103.963,13.743,17.688,19.708,2.28,0.341,2.814,0.067,108.065
1596.1,8.5,8.465,106.594,104.018,14.537,18.799,20.989,2.281,0.351,2.808,0.064,108.033
1596.2,8.5,8.471,108.465,104.07,15.64,20.33,22.748,2.282,0.357,2.825,0.062,107.876
1596.3,8.5,8.474,109.927,104.222,16.142,21.252,23.911,2.284,0.36,2.846,0.059,107.69
1596.4,8.5,8.475,110.328,104.471,15.859,21.115,23.871,2.283,0.359,2.872,0.057,107.577
1596.5,8.5,8.474,108.794,104.766,15.197,20.447,23.221,2.278,0.36,2.878,0.054,107.604
1596.6,8.5,8.459,107.635,105.085,15.106,20.332,23.093,2.27,0.361,2.888,0.051,107.825
1596.7,8.5,8.426,106.365,105.407,15.02,20.207,22.946,2.264,0.366,2.888,0.051,108.139
1596.8,8.5,8.389,106.27,105.802,16.601,22.073,24.939,2.258,0.372,2.884,0.051,108.433
1596.9,8.5,8.362,105.699,106.154,15.657,20.569,23.121,2.254,0.377,2.896,0.053,108.595
1597.0,8.5,8.352,105.863,106.443,13.83,17.954,20.078,2.253,0.381,2.92,0.054,108.686
1597.1,8.5,8.347,105.15,106.698,14.934,19.328,21.586,2.257,0.381,2.932,0.056,108.723
1597.2,8.5,8.346,104.824,107.011,18.653,24.098,26.893,2.26,0.379,2.913,0.057,108.746
1597.3,8.5,8.346,104.917,107.224,17.447,22.549,25.169,2.264,0.374,2.902,0.059,108.838
1597.4,8.5,8.346,106.879,107.449,15.96,20.698,23.138,2.267,0.373,2.885,0.062,109.032
1597.5,8.5,8.35,108.784,107.716,15.242,19.807,22.161,2.271,0.374,2.867,0.065,109.254
1597.6,8.5,8.36,109.87,107.962,16.629,21.658,24.255,2.272,0.378,2.856,0.066,109.354
1597.7,8.5,8.374,109.85,108.102,17.585,22.96,25.74,2.273,0.382,2.884,0.067,109.359
1597.8,8.5,8.392,108.986,108.23,17.571,23.028,25.858,2.274,0.385,2.922,0.067,109.297
1597.9,8.5,8.418,107.722,108.336,17.41,22.842,25.662,2.277,0.389,2.945,0.068,109.249
1598.0,8.5,8.447,106.696,108.479,17.505,22.958,25.787,2.28,0.393,2.95,0.07,109.209
1598.1,8.5,8.469,106.662,108.558,16.801,22.014,24.718,2.281,0.396,2.951,0.072,109.233
1598.2,8.5,8.482,107.123,108.64,16.002,20.941,23.5,2.282,0.395,2.928,0.074,109.291
1598.3,8.5,8.494,108.024,108.685,16.623,21.714,24.349,2.283,0.391,2.903,0.075,109.34
1598.4,8.5,8.512,109.592,108.682,17.492,22.812,25.562,2.282,0.385,2.873,0.073,109.374
1598.5,8.5,8.534,110.823,108.616,17.934,23.434,26.281,2.276,0.378,2.863,0.068,109.371
1598.6,8.5,8.561,112.511,108.707,16.914,22.171,24.897,2.269,0.375,2.851,0.063,109.369
1598.7,8.5,8.595,113.67,108.798,15.495,20.389,22.934,2.266,0.375,2.86,0.06,109.313
1598.8,8.5,8.626,115.333,108.977,17.07,22.539,25.39,2.265,0.375,2.866,0.059,109.222
1598.9,8.5,8.646,114.93,108.977,16.611,21.979,24.781,2.269,0.369,2.884,0.061,109.048
1599.0,8.5,8.651,114.309,108.807,17.853,23.597,26.593,2.279,0.359,2.889,0.064,108.855
1599.1,8.5,8.651,113.161,108.394,17.599,23.155,26.044,2.287,0.347,2.897,0.066,108.694
1599.2,8.5,8.651,111.743,108.047,17.61,22.997,25.784,2.291,0.339,2.892,0.067,108.666
1599.3,8.5,8.654,109.697,107.698,17.446,22.553,25.177,2.288,0.337,2.891,0.068,108.776
1599.4,8.5,8.648,109.52,107.534,17.331,22.183,24.659,2.282,0.344,2.884,0.068,108.973
1599.5,8.5,8.623,110.403,107.531,16.592,21.093,23.377,2.271,0.355,2.888,0.068,109.128
1599.6,8.5,8.577,111.172,107.746,16.924,21.471,23.776,2.262,0.366,2.89,0.068,109.13
1599.7,8.5,8.512,112.139,107.962,16.104,20.474,22.694,2.259,0.376,2.903,0.068,108.896
1599.8,8.5,8.437,113.335,108.163,16.593,21.23,23.594,2.259,0.392,2.913,0.067,108.494
1599.9,8.5,8.375,114.448,108.369,17.057,22.019,24.566,2.261,0.406,2.928,0.064,108.05
1600.0,8.5,8.34,113.453,108.5,18.458,24.05,26.938,2.264,0.418,2.921,0.061,107.774
1600.1,8.5,8.334,111.913,108.473,17.559,23.064,25.924,2.272,0.422,2.92,0.061,107.805
1600.2,8.5,8.341,112.162,108.3,16.74,22.105,24.901,2.274,0.422,2.917,0.062,108.146
1600.3,8.5,8.355,111.534,108.059,16.656,22.056,24.877,2.273,0.415,2.923,0.064,108.67
1600.4,8.5,8.369,110.381,107.753,15.984,21.17,23.879,2.269,0.404,2.921,0.066,109.108
1600.5,8.5,8.378,107.502,107.564,15.742,20.826,23.479,2.267,0.392,2.943,0.068,109.302
1600.6,8.5,8.381,106.279,107.482,14.95,19.731,22.222,2.264,0.381,2.961,0.067,109.115
1600.7,8.5,8.384,104.706,107.43,15.688,20.657,23.242,2.262,0.369,2.991,0.064,108.661
1600.8,8.5,8.388,105.311,107.385,16.698,21.891,24.584,2.268,0.358,3.003,0.065,108.09
1600.9,8.5,8.394,106.178,107.418,17.31,22.549,25.255,2.276,0.349,3.021,0.069,107.714
1601.0,8.5,8.397,107.935,107.44,17.919,23.149,25.834,2.284,0.341,3.002,0.075,107.714
1601.1,8.5,8.394,108.17,107.443,17.794,22.776,25.318,2.284,0.336,2.962,0.08,108.164
1601.2,8.5,8.387,108.22,107.494,16.927,21.453,23.746,2.281,0.335,2.901,0.084,108.899
1601.3,8.5,8.38,107.754,107.582,15.825,19.946,22.026,2.271,0.338,2.859,0.085,109.698
1601.4,8.5,8.378,106.285,107.671,15.882,20.019,22.107,2.258,0.344,2.834,0.082,110.336
1601.5,8.5,8.379,105.513,107.762,16.784,21.238,23.492,2.252,0.352,2.83,0.08,110.705
1601.6,8.5,8.382,105.935,107.819,18.494,23.483,26.014,2.252,0.359,2.838,0.079,110.78
1601.7,8.5,8.384,106.489,107.85,19.906,25.352,28.12,2.257,0.36,2.827,0.079,110.679
1601.8,8.5,8.386,106.166,107.892,18.024,22.922,25.409,2.257,0.353,2.805,0.077,110.52
1601.9,8.5,8.389,106.155,107.923,17.308,21.817,24.093,2.256,0.341,2.772,0.073,110.372
1602.0,8.5,8.392,105.552,107.917,16.985,21.091,23.141,2.249,0.331,2.766,0.067,110.215
1602.1,8.5,8.396,104.307,107.965,17.337,21.198,23.106,2.245,0.329,2.78,0.062,110.051
1602.2,8.5,8.402,102.344,108.093,18.616,22.53,24.451,2.242,0.335,2.825,0.059,109.898
1602.3,8.5,8.413,102.172,108.123,18.636,22.504,24.398,2.246,0.35,2.87,0.062,109.809
1602.4,8.5,8.423,102.569,108.056,17.682,21.527,23.421,2.252,0.367,2.917,0.068,109.767
1602.5,8.5,8.434,105.051,107.971,16.816,20.775,22.746,2.258,0.381,2.928,0.074,109.722
1602.6,8.5,8.449,106.963,107.777,17.109,21.532,23.761,2.263,0.388,2.915,0.077,109.535
1602.7,8.5,8.475,109.05,107.418,17.151,21.943,24.386,2.268,0.389,2.884,0.077,109.206
1602.8,8.5,8.505,108.136,107.032,17.218,22.321,24.947,2.274,0.381,2.85,0.073,108.73
1602.9,8.5,8.526,107.329,106.671,19.88,25.961,29.106,2.279,0.37,2.817,0.068,108.314
1603.0,8.5,8.534,104.709,106.3,19.995,26.19,29.402,2.281,0.357,2.78,0.063,108.058
1603.1,8.5,8.534,102.915,105.981,17.812,23.282,26.113,2.277,0.347,2.757,0.058,108.19
1603.2,8.5,8.533,100.036,105.832,16.885,21.938,24.543,2.269,0.339,2.746,0.054,108.564
1603.3,8.5,8.537,98.306,105.777,16.173,20.828,23.213,2.261,0.337,2.767,0.052,109.051
1603.4,8.5,8.548,97.2,105.811,16.332,20.843,23.139,2.258,0.339,2.787,0.052,109.36
1603.5,8.5,8.566,97.262,105.869,17.119,21.677,23.986,2.256,0.347,2.818,0.052,109.413
1603.6,8.5,8.587,97.605,106.087,17.455,22.036,24.35,2.26,0.352,2.845,0.054,109.179
1603.7,8.5,8.601,98.456,106.321,18.246,23.078,25.522,2.259,0.358,2.876,0.055,108.817
1603.8,8.5,8.609,101.82,106.577,18.342,23.323,25.852,2.258,0.359,2.882,0.056,108.583
1603.9,8.5,8.615,105.233,106.838,17.566,22.426,24.901,2.254,0.361,2.885,0.058,108.573
1604.0,8.5,8.629,108.607,107.124,17.787,22.787,25.339,2.254,0.358,2.883,0.061,108.814
1604.1,8.5,8.642,110.084,107.288,17.035,21.811,24.248,2.253,0.355,2.891,0.064,109.15
1604.2,8.5,8.631,112.097,107.44,17.588,22.435,24.901,2.256,0.347,2.891,0.068,109.574
1604.3,8.5,8.585,113.698,107.607,17.325,21.958,24.305,2.254,0.341,2.895,0.069,109.966
1604.4,8.5,8.528,113.851,107.786,18.946,23.941,26.467,2.251,0.332,2.88,0.068,110.353
1604.5,8.5,8.483,113.021,107.984,20.432,25.817,28.539,2.244,0.329,2.859,0.066,110.735
1604.6,8.5,8.462,111.16,108.211,18.55,23.518,26.036,2.238,0.33,2.833,0.066,111.112
1604.7,8.5,8.448,109.075,108.397,17.105,21.785,24.164,2.234,0.336,2.821,0.066,111.366
1604.8,8.5,8.434,105.329,108.552,16.992,21.756,24.187,2.233,0.342,2.818,0.066,111.338
1604.9,8.5,8.42,103.932,108.661,18.185,23.354,25.997,2.235,0.351,2.827,0.067,111.044
1605.0,8.5,8.413,105.364,108.701,19.18,24.717,27.555,2.241,0.357,2.831,0.069,110.557
1605.1,8.5,8.417,109.297,108.67,20.866,27.015,30.177,2.248,0.362,2.826,0.071,110.045
1605.2,8.5,8.426,111.45,108.628,20.485,26.626,29.792,2.254,0.362,2.818,0.075,109.625
1605.3,8.5,8.435,111.018,108.464,17.959,23.362,26.15,2.258,0.36,2.811,0.078,109.387
1605.4,8.5,8.44,109.497,108.3,17.857,23.203,25.958,2.259,0.357,2.799,0.078,109.355
1605.5,8.5,8.443,106.661,108.193,19.296,24.946,27.849,2.258,0.354,2.799,0.074,109.448
1605.6,8.5,8.448,105.293,108.108,20.003,25.623,28.492,2.255,0.351,2.801,0.066,109.716
1605.7,8.5,8.459,104.244,108.059,20.38,25.821,28.577,2.25,0.35,2.785,0.056,110.119
1605.8,8.5,8.477,105.924,108.038,22.285,27.996,30.872,2.243,0.352,2.742,0.047,110.733
1605.9,8.5,8.502,107.033,107.974,19.928,24.82,27.269,2.235,0.356,2.708,0.042,111.394
1606.0,8.5,8.524,107.761,107.841,19.676,24.331,26.65,2.228,0.363,2.696,0.04,112.085
1606.1,8.5,8.538,106.256,107.631,18.961,23.3,25.451,2.224,0.369,2.699,0.04,112.236
1606.2,8.5,8.542,105.812,107.26,18.881,23.143,25.253,2.225,0.375,2.723,0.041,111.659
1606.3,8.5,8.549,105.691,106.972,18.592,22.709,24.741,2.238,0.376,2.769,0.042,109.96
1606.4,8.5,8.563,105.481,106.665,20.173,24.616,26.808,2.257,0.373,2.811,0.042,107.528
1606.5,8.5,8.586,104.62,106.324,21.407,26.091,28.4,2.277,0.364,2.836,0.043,104.592
1606.6,8.5,8.615,102.661,105.963,22.436,27.321,29.727,2.295,0.358,2.842,0.043,102.002
1606.7,8.5,8.643,99.858,105.738,20.699,25.102,27.265,2.31,0.355,2.844,0.044,100.164
1606.8,8.5,8.669,95.545,105.449,22.619,27.292,29.58,2.314,0.357,2.825,0.045,99.43
1606.9,8.5,8.686,91.635,105.121,20.973,25.122,27.143,2.31,0.357,2.812,0.045,99.464
1607.0,8.5,8.696,88.906,104.854,17.938,21.361,23.022,2.307,0.354,2.812,0.047,99.273
1607.1,8.5,8.704,87.158,104.687,17.04,20.222,21.761,2.312,0.341,2.838,0.05,98.125
1607.2,8.5,8.713,86.726,104.434,20.151,23.944,25.78,2.323,0.322,2.871,0.055,94.533
1607.3,8.5,8.727,86.294,104.234,20.698,24.715,26.667,2.344,0.296,2.948,0.06,88.69
1607.4,8.5,8.753,85.664,104.07,15.577,18.773,20.336,2.379,0.269,3.033,0.066,80.787
1607.5,8.5,8.788,83.514,103.851,10.038,12.251,13.343,2.424,0.242,3.105,0.069,72.899
1607.6,8.5,8.827,82.246,103.593,12.838,15.952,17.508,2.471,0.218,3.155,0.067,66.154
1607.7,8.5,8.86,80.648,103.343,35.329,44.802,49.604,2.519,0.197,3.181,0.064,62.427
1607.8,8.5,8.871,79.756,103.103,46.714,60.486,67.568,2.56,0.181,3.166,0.062,61.677
1607.9,8.5,8.843,79.129,102.924,31.789,41.705,46.851,2.588,0.172,3.124,0.061,63.607
1608.0,8.5,8.775,78.888,102.766,15.874,20.955,23.604,2.599,0.169,3.099,0.063,66.36
1608.1,8.5,8.708,77.477,102.693,16.17,21.262,23.91,2.603,0.171,3.098,0.069,68.779
1608.2,8.5,8.685,75.051,102.739,30.263,39.412,44.136,2.603,0.173,3.116,0.075,69.998
1608.3,8.5,8.717,72.039,102.736,40.607,51.902,57.658,2.607,0.175,3.132,0.081,70.351
1608.4,8.5,8.774,70.439,102.784,44.426,56.068,61.949,2.608,0.177,3.168,0.085,70.699
1608.5,8.5,8.82,70.267,102.894,60.41,75.497,83.067,2.602,0.181,3.174,0.087,72.194
1608.6,8.5,8.842,73.672,103.088,32.443,40.457,44.472,2.574,0.188,3.16,0.085,75.481
1608.7,8.5,8.834,78.222,103.283,21.344,26.437,28.976,2.529,0.202,3.123,0.081,80.592
1608.8,8.5,8.789,84.963,103.556,15.339,18.851,20.592,2.476,0.22,3.091,0.077,86.828
1608.9,8.5,8.726,88.841,103.751,18.913,22.881,24.827,2.427,0.241,3.048,0.074,92.933
1609.0,8.5,8.686,92.28,104.073,22.242,26.367,28.361,2.386,0.261,3.004,0.072,98.132
1609.1,8.5,8.693,92.324,104.45,25.228,29.146,31.007,2.358,0.28,2.94,0.071,101.912
1609.2,8.5,8.735,93.18,104.948,21.96,24.82,26.156,2.338,0.299,2.878,0.07,104.493
1609.3,8.5,8.79,91.378,105.55,17.811,19.868,20.821,2.318,0.317,2.818,0.066,106.013
1609.4,8.5,8.851,90.232,106.346,15.904,17.699,18.53,2.297,0.334,2.76,0.06,107.02
1609.5,8.5,8.911,88.806,107.032,18.14,20.35,21.377,2.278,0.346,2.723,0.054,107.651
1609.6,8.5,8.955,88.453,107.513,21.296,24.151,25.489,2.267,0.352,2.71,0.05,108.227
1609.7,8.5,8.965,86.772,107.871,18.646,21.408,22.714,2.265,0.353,2.725,0.049,108.863
1609.8,8.5,8.939,86.091,108.163,18.916,21.945,23.388,2.267,0.349,2.738,0.05,109.76
1609.9,8.5,8.898,86.281,108.303,22.472,26.179,27.949,2.269,0.343,2.747,0.053,110.855
1610.0,8.5,8.864,86.966,108.515,25.435,29.479,31.404,2.266,0.339,2.744,0.056,112.137
1610.1,8.5,8.837,86.605,108.795,22.121,25.448,27.022,2.258,0.338,2.739,0.058,113.424
1610.2,8.5,8.807,86.812,109.08,20.542,23.534,24.947,2.246,0.341,2.721,0.058,114.529
1610.3,8.5,8.788,87.099,109.39,21.619,24.772,26.261,2.235,0.343,2.71,0.058,115.207
1610.4,8.5,8.807,86.318,109.743,23.254,26.755,28.413,2.227,0.343,2.708,0.058,115.491
1610.5,8.5,8.86,84.7,110.044,22.443,26.108,27.856,2.226,0.346,2.718,0.059,115.455
1610.6,8.5,8.924,83.114,110.278,22.747,26.872,28.862,2.23,0.35,2.725,0.06,115.187
1610.7,8.5,8.978,81.156,110.497,23.073,27.637,29.86,2.234,0.355,2.727,0.06,114.711
1610.8,8.5,9.014,79.331,110.667,24.16,29.223,31.706,2.233,0.357,2.72,0.056,114.125
1610.9,8.5,9.028,79.854,110.816,24.622,30.017,32.677,2.23,0.36,2.704,0.052,113.505
1611.0,8.5,8.99,81.874,110.998,23.235,28.442,31.017,2.225,0.361,2.691,0.048,112.894
1611.1,8.5,8.895,86.025,111.217,23.818,29.16,31.802,2.224,0.36,2.681,0.047,112.368
1611.2,8.5,8.769,88.685,111.432,24.411,29.842,32.525,2.223,0.355,2.681,0.048,112.02
1611.3,8.5,8.661,90.681,111.645,24.371,29.714,32.349,2.225,0.353,2.675,0.051,111.879
1611.4,8.5,8.603,89.852,111.837,24.451,29.717,32.308,2.226,0.351,2.681,0.053,111.858
1611.5,8.5,8.583,88.875,111.976,23.892,28.915,31.379,2.228,0.352,2.672,0.055,111.887
1611.6,8.5,8.583,87.497,112.144,23.073,27.841,30.175,2.226,0.35,2.669,0.053,111.892
1611.7,8.5,8.585,87.933,112.311,23.044,27.741,30.037,2.223,0.349,2.646,0.05,111.875
1611.8,8.5,8.591,87.508,112.411,24.501,29.517,31.969,2.222,0.349,2.64,0.046,111.833
1611.9,8.5,8.597,89.207,112.484,25.576,30.966,33.611,2.224,0.35,2.627,0.044,111.865
1612.0,8.5,8.594,89.868,112.563,24.918,30.449,33.18,2.227,0.349,2.631,0.045,112.008
1612.1,8.5,8.581,90.463,112.611,23.695,29.175,31.896,2.227,0.346,2.627,0.048,112.223
1612.2,8.5,8.565,89.876,112.602,22.913,28.412,31.156,2.231,0.339,2.639,0.055,112.427
1612.3,8.5,8.554,89.491,112.642,23.136,28.87,31.743,2.234,0.33,2.642,0.06,112.523
1612.4,8.5,8.552,87.94,112.678,23.77,29.86,32.926,2.236,0.319,2.652,0.064,112.472
1612.5,8.5,8.557,85.58,112.73,23.741,29.934,33.06,2.235,0.309,2.643,0.063,112.23
1612.6,8.5,8.571,83.014,112.712,24.162,30.573,33.817,2.233,0.305,2.635,0.06,111.845
1612.7,8.5,8.599,81.361,112.587,24.103,30.564,33.838,2.229,0.309,2.604,0.054,111.445
1612.8,8.5,8.639,80.484,112.374,24.236,30.785,34.108,2.222,0.32,2.583,0.047,111.134
1612.9,8.5,8.678,80.105,112.15,23.991,30.427,33.69,2.217,0.332,2.568,0.041,110.983
1613.0,8.5,8.699,80.912,111.873,23.525,29.775,32.939,2.215,0.341,2.587,0.039,110.927
1613.1,8.5,8.695,83.315,111.56,23.569,29.7,32.794,2.218,0.342,2.599,0.04,110.888
1613.2,8.5,8.672,86.672,111.36,22.9,28.671,31.571,2.223,0.341,2.629,0.044,110.726
1613.3,8.5,8.649,91.347,111.217,21.74,26.955,29.557,2.233,0.333,2.663,0.048,110.362
1613.4,8.5,8.638,94.061,111.062,21.251,26.086,28.482,2.242,0.325,2.7,0.05,109.811
1613.5,8.5,8.643,96.077,110.876,21.981,26.709,29.036,2.251,0.316,2.717,0.051,109.164
1613.6,8.5,8.663,95.868,110.749,23.891,28.896,31.351,2.259,0.311,2.724,0.049,108.635
1613.7,8.5,8.694,95.249,110.521,21.714,26.289,28.533,2.266,0.304,2.743,0.047,108.296
1613.8,8.5,8.727,93.473,110.305,22.985,27.981,30.442,2.27,0.299,2.745,0.044,108.204
1613.9,8.5,8.749,93.137,110.016,22.29,27.266,29.725,2.276,0.298,2.751,0.045,108.143
1614.0,8.5,8.754,93.62,109.694,19.136,23.487,25.642,2.283,0.304,2.765,0.048,108.107
1614.1,8.5,8.746,93.578,109.299,17.076,20.968,22.897,2.295,0.312,2.823,0.052,107.98
1614.2,8.5,8.732,95.778,109.077,20.631,25.252,27.537,2.307,0.32,2.873,0.058,107.957
1614.3,8.5,8.712,98.091,108.929,22.626,27.541,29.962,2.316,0.324,2.9,0.062,108.081
1614.4,8.5,8.684,101.491,108.938,23.829,28.851,31.315,2.314,0.327,2.88,0.063,108.608
1614.5,8.5,8.648,100.339,108.998,19.303,23.31,25.273,2.3,0.327,2.837,0.06,109.446
1614.6,8.5,8.618,98.987,109.29,19.911,23.96,25.938,2.278,0.327,2.776,0.054,110.497
1614.7,8.5,8.609,93.612,109.646,20.421,24.553,26.57,2.254,0.329,2.712,0.049,111.382
